País,Precio,Tipo
Spain,9.0,Monastrell
Spain,15.0,Albariño
Spain,9.0,Sparkling Blend
Spain,19.0,Tempranillo
Spain,25.0,Tempranillo
Spain,10.0,White Blend
Spain,11.0,Tempranillo
Spain,12.0,Tempranillo
Spain,7.0,Tempranillo
Spain,8.0,White Blend
Spain,11.0,Tempranillo
Spain,13.0,Tempranillo Blend
Spain,100.0,Red Blend
Spain,30.0,Tempranillo
Spain,19.0,Tempranillo Blend
Spain,9.0,White Blend
Spain,22.0,Red Blend
Spain,14.0,Red Blend
Spain,15.0,Tempranillo Blend
Spain,10.0,Sparkling Blend
Spain,16.0,Tempranillo Blend
Spain,12.0,Red Blend
Spain,10.0,Tempranillo
Spain,47.0,Tinto del Pais
Spain,26.0,Tempranillo
Spain,15.0,Verdejo
Spain,27.0,Tempranillo Blend
Spain,23.0,Albariño
Spain,225.0,Tempranillo Blend
Spain,13.0,Cabernet Sauvignon
Spain,20.0,Albariño
Spain,13.0,Sparkling Blend
Spain,7.0,Tempranillo
Spain,14.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,10.0,Sparkling Blend
Spain,32.0,Tempranillo
Spain,24.0,Tempranillo
Spain,80.0,Red Blend
Spain,25.0,Tempranillo
Spain,29.0,Tempranillo Blend
Spain,31.0,Red Blend
Spain,34.0,Red Blend
Spain,,Red Blend
Spain,9.0,Rosé
Spain,,Tempranillo
Spain,48.0,Garnacha
Spain,15.0,Tempranillo
Spain,25.0,Tempranillo
Spain,10.0,Tempranillo Blend
Spain,16.0,Pinot Noir
Spain,20.0,Tempranillo
Spain,10.0,Viura
Spain,9.0,Garnacha
Spain,11.0,Tempranillo
Spain,25.0,Red Blend
Spain,150.0,Tempranillo
Spain,57.0,Tempranillo
Spain,150.0,Tempranillo
Spain,105.0,Tempranillo
Spain,29.0,Tempranillo
Spain,77.0,Tinto del Pais
Spain,40.0,Tempranillo Blend
Spain,15.0,Albariño
Spain,16.0,Red Blend
Spain,17.0,Tempranillo Blend
Spain,18.0,Albariño
Spain,30.0,Red Blend
Spain,22.0,Red Blend
Spain,13.0,Sauvignon Blanc
Spain,17.0,Tempranillo-Merlot
Spain,11.0,Tempranillo Blend
Spain,15.0,Viura
Spain,10.0,Merlot
Spain,10.0,Tempranillo
Spain,12.0,Red Blend
Spain,12.0,Verdejo
Spain,95.0,Tempranillo
Spain,105.0,Tempranillo
Spain,145.0,Tempranillo
Spain,75.0,Tempranillo
Spain,194.0,Tempranillo
Spain,153.0,Tempranillo
Spain,212.0,Tempranillo
Spain,57.0,Tempranillo
Spain,145.0,Tempranillo
Spain,22.0,Tempranillo
Spain,31.0,Tinto del Pais
Spain,32.0,Red Blend
Spain,44.0,Tinta de Toro
Spain,57.0,Tempranillo Blend
Spain,15.0,Godello
Spain,16.0,Garnacha
Spain,10.0,Grenache
Spain,16.0,Albariño
Spain,15.0,Red Blend
Spain,10.0,Shiraz-Tempranillo
Spain,45.0,Tinta de Toro
Spain,13.0,Albariño
Spain,10.0,Merlot
Spain,9.0,Sparkling Blend
Spain,25.0,Sparkling Blend
Spain,9.0,Garnacha
Spain,35.0,Tempranillo
Spain,37.0,Tempranillo
Spain,273.0,Tempranillo
Spain,82.0,Tempranillo
Spain,48.0,Tempranillo
Spain,74.0,White Blend
Spain,37.0,Tempranillo Blend
Spain,54.0,Tempranillo
Spain,25.0,Tinto Fino
Spain,15.0,Tempranillo
Spain,19.0,Tempranillo
Spain,50.0,Tempranillo Blend
Spain,70.0,Tempranillo
Spain,45.0,Garnacha
Spain,40.0,Red Blend
Spain,12.0,Garnacha
Spain,14.0,Sparkling Blend
Spain,16.0,Grenache-Syrah
Spain,6.0,Garnacha
Spain,10.0,Rosé
Spain,11.0,Tempranillo
Spain,6.0,Rosé
Spain,42.0,Tempranillo Blend
Spain,25.0,Tinto Fino
Spain,25.0,Tempranillo
Spain,18.0,White Blend
Spain,14.0,Albariño
Spain,10.0,Tempranillo
Spain,40.0,Tinta de Toro
Spain,18.0,Sparkling Blend
Spain,7.0,Tempranillo-Cabernet Sauvignon
Spain,7.0,White Blend
Spain,58.0,Tempranillo
Spain,73.0,Tempranillo
Spain,77.0,Tempranillo
Spain,46.0,Tempranillo Blend
Spain,90.0,Tempranillo
Spain,28.0,Tempranillo
Spain,36.0,White Blend
Spain,17.0,Tempranillo
Spain,20.0,Red Blend
Spain,11.0,Monastrell
Spain,15.0,Tempranillo
Spain,,Tempranillo Blend
Spain,50.0,Tempranillo Blend
Spain,10.0,Shiraz
Spain,11.0,Tempranillo
Spain,21.0,Albariño
Spain,11.0,Tinta de Toro
Spain,11.0,Red Blend
Spain,10.0,White Blend
Spain,10.0,Sparkling Blend
Spain,39.0,Tempranillo
Spain,24.0,Tempranillo
Spain,19.0,Tinta de Toro
Spain,18.0,Tempranillo
Spain,20.0,Albariño
Spain,28.0,Tempranillo
Spain,40.0,White Blend
Spain,14.0,Tempranillo
Spain,8.0,Red Blend
Spain,22.0,Tempranillo Blend
Spain,13.0,Tempranillo
Spain,13.0,Tempranillo
Spain,36.0,Tinto del Pais
Spain,7.0,Merlot
Spain,10.0,Tempranillo
Spain,30.0,Red Blend
Spain,40.0,Red Blend
Spain,13.0,Tempranillo Blend
Spain,38.0,Tempranillo
Spain,18.0,Merlot
Spain,100.0,Tempranillo
Spain,8.0,Tempranillo
Spain,10.0,White Blend
Spain,12.0,Tempranillo
Spain,16.0,Red Blend
Spain,20.0,Tempranillo
Spain,20.0,Albariño
Spain,11.0,Tempranillo
Spain,20.0,Tinta de Toro
Spain,35.0,Godello
Spain,35.0,White Blend
Spain,80.0,Godello
Spain,12.0,Rosé
Spain,12.0,Syrah
Spain,10.0,Tempranillo
Spain,13.0,Albariño
Spain,10.0,Verdejo
Spain,10.0,Tempranillo Blend
Spain,9.0,White Blend
Spain,10.0,Garnacha
Spain,10.0,Tempranillo Blend
Spain,30.0,Tempranillo
Spain,29.0,Tempranillo
Spain,15.0,Albariño
Spain,17.0,Verdejo
Spain,18.0,White Blend
Spain,15.0,Tinto Fino
Spain,15.0,Monastrell
Spain,10.0,Tempranillo
Spain,18.0,Verdejo
Spain,18.0,Red Blend
Spain,15.0,Red Blend
Spain,12.0,Tempranillo
Spain,6.0,Tempranillo
Spain,8.0,Tempranillo
Spain,20.0,Red Blend
Spain,10.0,Tempranillo
Spain,10.0,Tempranillo
Spain,9.0,Tempranillo Blend
Spain,35.0,Tempranillo-Cabernet Sauvignon
Spain,38.0,Tempranillo
Spain,9.0,Sherry
Spain,49.0,Tempranillo
Spain,10.0,Rosé
Spain,18.0,Tempranillo Blend
Spain,30.0,Garnacha-Cabernet
Spain,11.0,Monastrell
Spain,18.0,Tempranillo
Spain,46.0,Red Blend
Spain,40.0,Tempranillo
Spain,15.0,Tempranillo-Cabernet Sauvignon
Spain,21.0,White Blend
Spain,22.0,Albariño
Spain,17.0,Albariño
Spain,10.0,Rosé
Spain,11.0,Garnacha
Spain,12.0,Tempranillo Blend
Spain,20.0,Tempranillo Blend
Spain,9.0,Garnacha
Spain,10.0,Albariño
Spain,30.0,Grenache
Spain,18.0,Garnacha
Spain,13.0,Garnacha
Spain,12.0,Tempranillo
Spain,15.0,Red Blend
Spain,14.0,Tinto del Pais
Spain,20.0,Tempranillo Blend
Spain,18.0,White Blend
Spain,7.0,Red Blend
Spain,18.0,Tempranillo
Spain,28.0,Tempranillo
Spain,10.0,Tempranillo Blend
Spain,12.0,Syrah-Grenache
Spain,14.0,Verdejo
Spain,40.0,Red Blend
Spain,,Tempranillo Blend
Spain,20.0,Tempranillo
Spain,14.0,Tempranillo Blend
Spain,10.0,Monastrell
Spain,12.0,Tempranillo Blend
Spain,13.0,Tempranillo
Spain,8.0,Tempranillo
Spain,10.0,Tempranillo-Cabernet Sauvignon
Spain,13.0,Garnacha
Spain,13.0,Tempranillo-Garnacha
Spain,8.0,Garnacha
Spain,20.0,Tinto Fino
Spain,9.0,Tempranillo-Garnacha
Spain,12.0,Tempranillo
Spain,30.0,Tempranillo-Shiraz
Spain,30.0,Monastrell
Spain,20.0,Tempranillo Blend
Spain,12.0,Tempranillo Blend
Spain,20.0,Tempranillo
Spain,10.0,Tempranillo-Shiraz
Spain,18.0,Tempranillo
Spain,7.0,Tempranillo
Spain,17.0,Tempranillo
Spain,12.0,Tempranillo Blend
Spain,9.0,Monastrell
Spain,15.0,Monastrell
Spain,19.0,Albariño
Spain,9.0,Garnacha
Spain,13.0,Tempranillo
Spain,9.0,Garnacha
Spain,15.0,White Blend
Spain,10.0,Tempranillo-Garnacha
Spain,12.0,Red Blend
Spain,10.0,Tempranillo-Garnacha
Spain,12.0,Tinta de Toro
Spain,15.0,Tempranillo Blend
Spain,17.0,Tempranillo
Spain,14.0,Tempranillo
Spain,9.0,Tempranillo Blend
Spain,9.0,Garnacha
Spain,23.0,Verdejo
Spain,17.0,Tempranillo
Spain,11.0,Verdejo
Spain,12.0,Verdejo
Spain,12.0,Tempranillo-Shiraz
Spain,16.0,Tempranillo
Spain,8.0,Tempranillo
Spain,15.0,Tempranillo
Spain,7.0,Tempranillo
Spain,26.0,Monastrell
Spain,20.0,Tempranillo
Spain,30.0,Tempranillo
Spain,18.0,Rosé
Spain,9.0,Tempranillo-Garnacha
Spain,9.0,Garnacha
Spain,20.0,Tempranillo
Spain,10.0,Monastrell
Spain,16.0,Monastrell
Spain,10.0,Garnacha
Spain,8.0,Red Blend
Spain,13.0,Monastrell
Spain,12.0,Tempranillo
Spain,12.0,Monastrell
Spain,8.0,Tempranillo Blend
Spain,9.0,Tempranillo-Garnacha
Spain,20.0,Tempranillo
Spain,9.0,Verdejo-Viura
Spain,15.0,Verdejo
Spain,20.0,Red Blend
Spain,15.0,Godello
Spain,17.0,White Blend
Spain,18.0,Albariño
Spain,10.0,Sherry
Spain,32.0,Red Blend
Spain,90.0,Red Blend
Spain,53.0,Red Blend
Spain,19.0,Red Blend
Spain,150.0,Bordeaux-style Red Blend
Spain,23.0,Verdejo
Spain,17.0,Albariño
Spain,31.0,Red Blend
Spain,15.0,Red Blend
Spain,16.0,Merlot
Spain,37.0,Red Blend
Spain,45.0,Syrah
Spain,45.0,Cabernet Sauvignon
Spain,27.0,Red Blend
Spain,110.0,Red Blend
Spain,32.0,Red Blend
Spain,10.0,Verdejo
Spain,199.0,Petit Verdot
Spain,15.0,Sherry
Spain,20.0,Cabernet Sauvignon
Spain,23.0,Syrah
Spain,25.0,Tempranillo
Spain,29.0,Red Blend
Spain,10.0,Red Blend
Spain,55.0,Cabernet Sauvignon
Spain,15.0,Verdejo
Spain,82.0,Red Blend
Spain,25.0,Tempranillo
Spain,8.0,Verdejo
Spain,18.0,Tempranillo
Spain,33.0,Red Blend
Spain,14.0,Verdejo
Spain,10.0,White Blend
Spain,12.0,White Blend
Spain,14.0,Verdejo
Spain,22.0,Red Blend
Spain,16.0,Tempranillo
Spain,15.0,Albariño
Spain,25.0,Tempranillo
Spain,19.0,Albariño
Spain,29.0,Tempranillo-Cabernet Sauvignon
Spain,10.0,White Blend
Spain,40.0,Tempranillo Blend
Spain,110.0,Tempranillo
Spain,25.0,Tempranillo
Spain,16.0,Sherry
Spain,75.0,Tempranillo
Spain,23.0,Tempranillo Blend
Spain,15.0,Sherry
Spain,11.0,White Blend
Spain,19.0,Red Blend
Spain,19.0,Red Blend
Spain,20.0,Albariño
Spain,15.0,Sherry
Spain,40.0,Tempranillo
Spain,29.0,Tinto del Pais
Spain,12.0,Mencía
Spain,13.0,Tempranillo
Spain,11.0,Garnacha
Spain,,Tempranillo Blend
Spain,12.0,Tempranillo
Spain,9.0,Tempranillo
Spain,8.0,Viura
Spain,17.0,Red Blend
Spain,15.0,White Blend
Spain,8.0,Garnacha
Spain,35.0,Tinta de Toro
Spain,9.0,Tempranillo
Spain,10.0,Tempranillo
Spain,14.0,Tinta de Toro
Spain,13.0,Garnacha
Spain,13.0,Tempranillo-Garnacha
Spain,8.0,Garnacha
Spain,115.0,Red Blend
Spain,164.0,Tempranillo
Spain,7.0,Tempranillo
Spain,10.0,Garnacha
Spain,10.0,White Blend
Spain,30.0,Tempranillo
Spain,15.0,Tinta de Toro
Spain,18.0,Red Blend
Spain,,Tempranillo Blend
Spain,11.0,Tempranillo-Garnacha
Spain,25.0,Tempranillo Blend
Spain,10.0,White Blend
Spain,13.0,Tempranillo-Cabernet Sauvignon
Spain,22.0,Red Blend
Spain,11.0,Grenache Blanc
Spain,18.0,Red Blend
Spain,20.0,Tinto Fino
Spain,9.0,Tempranillo-Garnacha
Spain,12.0,Tempranillo
Spain,30.0,Tempranillo-Shiraz
Spain,12.0,Tempranillo Blend
Spain,10.0,Tempranillo
Spain,9.0,Garnacha
Spain,18.0,Tempranillo
Spain,20.0,Tempranillo Blend
Spain,15.0,Red Blend
Spain,11.0,Red Blend
Spain,10.0,Garnacha
Spain,22.0,Tempranillo Blend
Spain,30.0,Monastrell
Spain,20.0,Tempranillo Blend
Spain,12.0,Tempranillo Blend
Spain,20.0,Tempranillo
Spain,9.0,Tempranillo
Spain,20.0,Sparkling Blend
Spain,13.0,Xarel-lo
Spain,11.0,White Blend
Spain,13.0,Tempranillo
Spain,15.0,Tempranillo
Spain,11.0,Tempranillo
Spain,20.0,White Blend
Spain,10.0,Tempranillo-Shiraz
Spain,18.0,Tempranillo
Spain,7.0,Tempranillo
Spain,17.0,Tempranillo
Spain,12.0,Tempranillo Blend
Spain,9.0,Monastrell
Spain,30.0,Cabernet Sauvignon
Spain,19.0,White Blend
Spain,18.0,White Blend
Spain,12.0,White Blend
Spain,19.0,Tinta de Toro
Spain,85.0,Tempranillo Blend
Spain,22.0,Tinta de Toro
Spain,9.0,Tempranillo-Garnacha
Spain,12.0,Pansa Blanca
Spain,13.0,Rosé
Spain,35.0,Verdejo
Spain,15.0,Verdejo
Spain,10.0,Rosé
Spain,11.0,White Blend
Spain,22.0,Tempranillo
Spain,24.0,Chardonnay
Spain,12.0,Red Blend
Spain,25.0,Red Blend
Spain,9.0,Garnacha
Spain,11.0,Red Blend
Spain,15.0,Monastrell
Spain,19.0,Albariño
Spain,9.0,Garnacha
Spain,13.0,Tempranillo
Spain,9.0,Garnacha
Spain,15.0,White Blend
Spain,10.0,Tempranillo-Garnacha
Spain,12.0,Red Blend
Spain,11.0,Tempranillo
Spain,37.0,Red Blend
Spain,14.0,Cabernet Sauvignon
Spain,10.0,Tempranillo
Spain,15.0,Tempranillo Blend
Spain,12.0,Cabernet Sauvignon
Spain,16.0,Cabernet Sauvignon
Spain,10.0,Tempranillo-Garnacha
Spain,12.0,Tinta de Toro
Spain,15.0,Tempranillo Blend
Spain,9.0,Tempranillo Blend
Spain,40.0,Red Blend
Spain,40.0,Cabernet Blend
Spain,11.0,Sauvignon Blanc
Spain,10.0,Garnacha
Spain,10.0,White Blend
Spain,36.0,Red Blend
Spain,29.0,Tempranillo Blend
Spain,17.0,Tempranillo
Spain,14.0,Tempranillo
Spain,9.0,Tempranillo Blend
Spain,9.0,Garnacha
Spain,23.0,Verdejo
Spain,18.0,Cabernet Sauvignon
Spain,17.0,Sauvignon
Spain,20.0,Tempranillo Blend
Spain,10.0,Tempranillo
Spain,9.0,Tempranillo
Spain,7.0,Tempranillo Blend
Spain,23.0,Cabernet Sauvignon
Spain,33.0,Tempranillo Blend
Spain,11.0,Garnacha
Spain,18.0,Tinta de Toro
Spain,17.0,Tempranillo
Spain,11.0,Verdejo
Spain,12.0,Verdejo
Spain,12.0,Tempranillo-Shiraz
Spain,16.0,Tempranillo
Spain,8.0,Tempranillo
Spain,66.0,Red Blend
Spain,28.0,Red Blend
Spain,30.0,Tempranillo
Spain,200.0,Tinta de Toro
Spain,16.0,Verdejo
Spain,6.0,Tempranillo
Spain,9.0,Verdejo
Spain,15.0,Tempranillo Blend
Spain,12.0,Rosé
Spain,13.0,Tempranillo Blend
Spain,36.0,Petite Verdot
Spain,9.0,Chardonnay
Spain,46.0,Tempranillo Blend
Spain,54.0,Cabernet Blend
Spain,15.0,Tempranillo
Spain,7.0,Tempranillo
Spain,26.0,Monastrell
Spain,20.0,Tempranillo
Spain,30.0,Tempranillo
Spain,18.0,Rosé
Spain,49.0,Tempranillo
Spain,33.0,Red Blend
Spain,70.0,Sherry
Spain,55.0,Red Blend
Spain,17.0,Red Blend
Spain,20.0,Garnacha
Spain,12.0,Tempranillo
Spain,14.0,Tempranillo
Spain,9.0,Garnacha
Spain,10.0,White Blend
Spain,10.0,Tempranillo-Merlot
Spain,14.0,Tempranillo
Spain,18.0,Red Blend
Spain,6.0,Cabernet Sauvignon
Spain,9.0,Tempranillo-Garnacha
Spain,9.0,Garnacha
Spain,20.0,Tempranillo
Spain,10.0,Monastrell
Spain,16.0,Monastrell
Spain,10.0,Garnacha
Spain,8.0,Red Blend
Spain,13.0,Monastrell
Spain,12.0,Tempranillo
Spain,12.0,Monastrell
Spain,43.0,Tempranillo Blend
Spain,39.0,Tempranillo
Spain,50.0,Sherry
Spain,20.0,Tempranillo
Spain,10.0,Tinta de Toro
Spain,24.0,Cabernet Sauvignon
Spain,26.0,Tempranillo Blend
Spain,6.0,Chardonnay
Spain,15.0,Tempranillo Blend
Spain,9.0,Tempranillo-Garnacha
Spain,10.0,Sauvignon Blanc
Spain,8.0,Tempranillo Blend
Spain,9.0,Tempranillo-Garnacha
Spain,20.0,Tempranillo
Spain,9.0,Verdejo-Viura
Spain,15.0,Verdejo
Spain,20.0,Red Blend
Spain,15.0,Godello
Spain,17.0,White Blend
Spain,60.0,Tinta de Toro
Spain,12.0,Red Blend
Spain,10.0,Shiraz
Spain,9.0,Tempranillo
Spain,32.0,Tempranillo
Spain,45.0,Tempranillo Blend
Spain,38.0,Tempranillo
Spain,25.0,Red Blend
Spain,23.0,Red Blend
Spain,15.0,Albariño
Spain,12.0,Garnacha
Spain,8.0,Garnacha
Spain,13.0,Rosé
Spain,12.0,Sparkling Blend
Spain,10.0,Sparkling Blend
Spain,14.0,Godello
Spain,23.0,Red Blend
Spain,24.0,White Blend
Spain,25.0,Red Blend
Spain,20.0,Tempranillo
Spain,48.0,Red Blend
Spain,17.0,Viura
Spain,11.0,Tempranillo
Spain,12.0,Sparkling Blend
Spain,12.0,Pinot Noir
Spain,18.0,Garnacha
Spain,15.0,Verdejo
Spain,34.0,Tempranillo Blend
Spain,11.0,Verdejo
Spain,14.0,Monastrell
Spain,9.0,Sparkling Blend
Spain,12.0,Red Blend
Spain,8.0,Red Blend
Spain,17.0,Albariño
Spain,12.0,Monastrell
Spain,16.0,Red Blend
Spain,6.0,Garnacha
Spain,48.0,Tempranillo
Spain,167.0,Tempranillo
Spain,9.0,Sparkling Blend
Spain,20.0,Sparkling Blend
Spain,10.0,Sparkling Blend
Spain,18.0,Albariño
Spain,17.0,Tempranillo
Spain,50.0,Red Blend
Spain,17.0,Tempranillo
Spain,18.0,Albariño
Spain,163.0,Tempranillo
Spain,166.0,Tempranillo
Spain,14.0,Verdejo
Spain,21.0,Tempranillo Blend
Spain,12.0,Sparkling Blend
Spain,14.0,Sparkling Blend
Spain,11.0,Rosé
Spain,12.0,Sparkling Blend
Spain,8.0,Sparkling Blend
Spain,56.0,Tempranillo Blend
Spain,12.0,Sparkling Blend
Spain,9.0,Tempranillo
Spain,15.0,Red Blend
Spain,18.0,Albariño
Spain,25.0,Sparkling Blend
Spain,42.0,Red Blend
Spain,46.0,Red Blend
Spain,103.0,Tempranillo
Spain,,Garnacha
Spain,8.0,Monastrell
Spain,9.0,Sparkling Blend
Spain,18.0,Tempranillo Blend
Spain,8.0,Rosé
Spain,10.0,Rosé
Spain,22.0,Tempranillo
Spain,15.0,Red Blend
Spain,8.0,Red Blend
Spain,16.0,Verdejo
Spain,45.0,Palomino
Spain,19.0,Godello
Spain,62.0,Tempranillo
Spain,28.0,Tempranillo
Spain,45.0,Tempranillo
Spain,23.0,Tempranillo
Spain,13.0,Red Blend
Spain,8.0,Viura
Spain,30.0,Tempranillo Blend
Spain,30.0,Tinta de Toro
Spain,8.0,Garnacha-Syrah
Spain,8.0,Garnacha
Spain,20.0,Chardonnay
Spain,50.0,Tempranillo
Spain,11.0,Tempranillo
Spain,38.0,Tempranillo Blend
Spain,34.0,Tempranillo
Spain,18.0,Godello
Spain,16.0,Albariño
Spain,14.0,Tempranillo
Spain,100.0,Red Blend
Spain,10.0,Red Blend
Spain,6.0,Tempranillo
Spain,12.0,Tempranillo
Spain,10.0,Rosé
Spain,13.0,Tempranillo
Spain,11.0,Tempranillo
Spain,17.0,Sparkling Blend
Spain,13.0,Tempranillo
Spain,14.0,Sparkling Blend
Spain,19.0,Tempranillo
Spain,27.0,Tinta de Toro
Spain,30.0,Godello
Spain,45.0,Tempranillo
Spain,8.0,Rosé
Spain,10.0,Sparkling Blend
Spain,13.0,Tempranillo Blend
Spain,9.0,Red Blend
Spain,11.0,Tempranillo
Spain,11.0,Red Blend
Spain,13.0,Grenache
Spain,10.0,Tempranillo Blend
Spain,26.0,Tempranillo
Spain,19.0,Verdejo
Spain,14.0,Cabernet Sauvignon-Merlot
Spain,18.0,Albariño
Spain,18.0,Tempranillo Blend
Spain,19.0,Godello
Spain,14.0,Sparkling Blend
Spain,64.0,Tempranillo Blend
Spain,36.0,Verdejo
Spain,35.0,Tempranillo
Spain,30.0,Tempranillo
Spain,9.0,Garnacha
Spain,14.0,Tempranillo Blend
Spain,9.0,Tempranillo Blend
Spain,6.0,Tempranillo
Spain,13.0,Garnacha-Graciano
Spain,11.0,Garnacha
Spain,11.0,Tempranillo
Spain,23.0,Tempranillo Blend
Spain,10.0,Rosé
Spain,25.0,Albariño
Spain,29.0,Albariño
Spain,15.0,Cabernet Sauvignon-Merlot
Spain,12.0,Sparkling Blend
Spain,35.0,Red Blend
Spain,25.0,Tempranillo
Spain,142.0,Cabernet Blend
Spain,35.0,Tempranillo
Spain,40.0,Red Blend
Spain,8.0,Viura
Spain,12.0,Albariño
Spain,9.0,Rosé
Spain,18.0,Sparkling Blend
Spain,7.0,Garnacha
Spain,15.0,Verdejo
Spain,27.0,Tempranillo
Spain,38.0,Tempranillo Blend
Spain,30.0,Tempranillo Blend
Spain,12.0,Rosé
Spain,20.0,Tempranillo Blend
Spain,15.0,Tempranillo Blend
Spain,13.0,Verdejo
Spain,18.0,Tempranillo
Spain,11.0,Sparkling Blend
Spain,18.0,Tempranillo Blend
Spain,27.0,Tinto Fino
Spain,30.0,Tempranillo
Spain,11.0,Verdejo
Spain,22.0,Sparkling Blend
Spain,45.0,Sherry
Spain,12.0,Sparkling Blend
Spain,18.0,Sparkling Blend
Spain,17.0,Tempranillo
Spain,26.0,Tempranillo
Spain,34.0,Tempranillo
Spain,15.0,Tempranillo-Cabernet Sauvignon
Spain,15.0,Sparkling Blend
Spain,15.0,Sparkling Blend
Spain,19.0,Tinta de Toro
Spain,25.0,Tempranillo
Spain,30.0,Tempranillo
Spain,40.0,Tempranillo
Spain,19.0,Godello
Spain,12.0,Red Blend
Spain,14.0,Chardonnay
Spain,22.0,Godello
Spain,25.0,Tempranillo
Spain,,Tempranillo Blend
Spain,18.0,Garnacha-Syrah
Spain,22.0,Tempranillo
Spain,15.0,Godello
Spain,72.0,Tempranillo Blend
Spain,10.0,Rosé
Spain,25.0,Tempranillo Blend
Spain,12.0,Viura
Spain,12.0,Chardonnay
Spain,12.0,Tempranillo
Spain,10.0,Sparkling Blend
Spain,14.0,Albariño
Spain,40.0,Tempranillo Blend
Spain,45.0,Red Blend
Spain,18.0,Verdejo
Spain,20.0,Cabernet Sauvignon-Tempranillo
Spain,14.0,Verdejo
Spain,60.0,Tempranillo
Spain,75.0,Tempranillo
Spain,10.0,White Blend
Spain,12.0,White Blend
Spain,23.0,Albariño
Spain,24.0,Albariño
Spain,10.0,Sparkling Blend
Spain,9.0,Sparkling Blend
Spain,55.0,Tinta de Toro
Spain,18.0,Verdejo
Spain,15.0,Tempranillo
Spain,13.0,Tempranillo
Spain,8.0,Rosé
Spain,12.0,Rosé
Spain,10.0,Sparkling Blend
Spain,19.0,Tempranillo Blend
Spain,12.0,White Blend
Spain,27.0,Sparkling Blend
Spain,12.0,Grenache-Syrah
Spain,8.0,Rosé
Spain,15.0,Verdejo-Viura
Spain,30.0,Tempranillo
Spain,9.0,Viura
Spain,8.0,Tempranillo-Garnacha
Spain,12.0,Sparkling Blend
Spain,15.0,Sparkling Blend
Spain,23.0,Tempranillo
Spain,30.0,Tempranillo Blend
Spain,14.0,Verdejo
Spain,18.0,Godello
Spain,84.0,Red Blend
Spain,8.0,Garnacha
Spain,82.0,Tempranillo Blend
Spain,50.0,Red Blend
Spain,96.0,Tempranillo Blend
Spain,14.0,Verdejo
Spain,15.0,Chardonnay
Spain,17.0,Merlot
Spain,16.0,Sparkling Blend
Spain,12.0,Tempranillo
Spain,28.0,Tinto Fino
Spain,30.0,Tempranillo
Spain,22.0,Tempranillo
Spain,37.0,Tempranillo
Spain,8.0,Grenache-Syrah
Spain,67.0,Tinta de Toro
Spain,21.0,Tempranillo Blend
Spain,13.0,Tinta de Toro
Spain,15.0,Verdejo
Spain,15.0,Tempranillo
Spain,42.0,Tinta de Toro
Spain,18.0,Tempranillo Blend
Spain,9.0,Rosé
Spain,15.0,Tempranillo
Spain,9.0,Sparkling Blend
Spain,12.0,Tempranillo
Spain,9.0,Garnacha-Syrah
Spain,10.0,Grenache
Spain,23.0,Tempranillo
Spain,145.0,Tempranillo Blend
Spain,118.0,Tempranillo Blend
Spain,29.0,Tempranillo Blend
Spain,9.0,White Blend
Spain,22.0,Red Blend
Spain,14.0,Red Blend
Spain,15.0,Tempranillo
Spain,12.0,Tempranillo
Spain,13.0,Verdejo
Spain,9.0,Tinta de Toro
Spain,50.0,Tinto del Pais
Spain,78.0,Tempranillo
Spain,25.0,Tinta Fina
Spain,24.0,Godello
Spain,13.0,Tempranillo Blend
Spain,225.0,Tempranillo Blend
Spain,13.0,Cabernet Sauvignon
Spain,20.0,Albariño
Spain,9.0,Garnacha
Spain,14.0,Tempranillo
Spain,14.0,Tempranillo
Spain,205.0,Tempranillo Blend
Spain,37.0,Tempranillo
Spain,43.0,Red Blend
Spain,99.0,Red Blend
Spain,8.0,Garnacha
Spain,15.0,Verdejo
Spain,5.0,Syrah
Spain,13.0,Syrah-Tempranillo
Spain,9.0,Rosé
Spain,,Tempranillo
Spain,8.0,Viura-Chardonnay
Spain,13.0,Tempranillo Blend
Spain,29.0,Tempranillo Blend
Spain,34.0,Tempranillo Blend
Spain,24.0,Tempranillo Blend
Spain,75.0,Red Blend
Spain,16.0,Albariño
Spain,131.0,Tempranillo Blend
Spain,50.0,Red Blend
Spain,29.0,Albariño
Spain,10.0,Rosé
Spain,14.0,Tempranillo Blend
Spain,42.0,Red Blend
Spain,10.0,Verdejo
Spain,22.0,Red Blend
Spain,14.0,Verdejo
Spain,30.0,Red Blend
Spain,22.0,Red Blend
Spain,13.0,Sauvignon Blanc
Spain,17.0,Tempranillo-Merlot
Spain,7.0,Tempranillo
Spain,11.0,Tempranillo
Spain,18.0,Palomino
Spain,14.0,Pinot Noir
Spain,16.0,Red Blend
Spain,22.0,Red Blend
Spain,19.0,Tempranillo
Spain,20.0,Tinta de Toro
Spain,17.0,Tempranillo-Cabernet Sauvignon
Spain,75.0,Mencía
Spain,10.0,Rosé
Spain,14.0,Tempranillo Blend
Spain,13.0,Tempranillo
Spain,16.0,Cabernet Sauvignon
Spain,30.0,Tempranillo Blend
Spain,25.0,Tempranillo Blend
Spain,303.0,Tempranillo
Spain,6.0,Tempranillo
Spain,11.0,Monastrell
Spain,13.0,White Blend
Spain,18.0,Albariño
Spain,10.0,Sherry
Spain,32.0,Red Blend
Spain,90.0,Red Blend
Spain,53.0,Red Blend
Spain,28.0,Tempranillo Blend
