País,Precio,Tipo
US,16.0,Sauvignon Blanc
US,35.0,Chardonnay
US,19.0,Barbera
US,34.0,Chardonnay
US,30.0,Chardonnay
US,40.0,Chardonnay
US,45.0,Chardonnay
US,55.0,Chardonnay
US,35.0,Chardonnay
US,32.0,Chardonnay
US,30.0,Chardonnay
US,60.0,Cabernet Sauvignon
US,38.0,Syrah
US,32.0,Cabernet Sauvignon
US,70.0,Cabernet Sauvignon
US,55.0,Bordeaux-style Red Blend
US,50.0,Bordeaux-style Red Blend
US,60.0,Cabernet Sauvignon
US,52.0,Pinot Noir
US,18.0,Pinot Gris
US,75.0,Bordeaux-style Red Blend
US,54.0,Pinot Noir
US,100.0,Cabernet Sauvignon
US,40.0,Pinot Noir
US,32.0,Chardonnay
US,15.0,Merlot
US,10.0,Merlot
US,25.0,Red Blend
US,10.0,Riesling
US,18.0,Chardonnay
US,25.0,Chardonnay
US,32.0,Pinot Noir
US,9.0,Syrah
US,25.0,Pinot Noir
US,65.0,Cabernet Sauvignon
US,25.0,Pinot Noir
US,40.0,Cabernet Sauvignon
US,56.0,Cabernet Sauvignon
US,18.0,Merlot
US,35.0,Zinfandel
US,27.0,Rosé
US,40.0,Pinot Noir
US,15.0,Merlot
US,16.0,Chardonnay
US,49.0,Zinfandel
US,7.0,Cabernet Sauvignon
US,27.0,Syrah
US,16.0,Syrah
US,39.0,Pinot Noir
US,50.0,Chardonnay
US,50.0,Red Blend
US,18.0,Viognier
US,15.0,Merlot
US,9.0,Gewürztraminer
US,35.0,Rhône-style Red Blend
US,45.0,Petite Sirah
US,30.0,Cabernet Sauvignon
US,12.0,Cabernet Sauvignon
US,25.0,Syrah
US,9.0,Merlot
US,7.0,Merlot
US,9.0,Chardonnay
US,45.0,Chardonnay
US,45.0,Chardonnay
US,22.0,Moscato
US,65.0,Chardonnay
US,28.0,Syrah
US,45.0,Bordeaux-style Red Blend
US,30.0,Chardonnay
US,42.0,Cabernet Sauvignon
US,28.0,Merlot
US,110.0,Cabernet Sauvignon
US,20.0,Gewürztraminer
US,17.0,Viognier
US,40.0,Cabernet Sauvignon-Syrah
US,25.0,Merlot
US,20.0,Chardonnay
US,50.0,Cabernet Sauvignon
US,48.0,Pinot Noir
US,18.0,Riesling
US,48.0,Pinot Noir
US,40.0,Chardonnay
US,28.0,White Blend
US,22.0,Sémillon
US,33.0,Champagne Blend
US,45.0,Cabernet Sauvignon
US,22.0,Sémillon
US,25.0,Cabernet Sauvignon
US,40.0,Cabernet Sauvignon
US,50.0,Merlot
US,35.0,Merlot
US,50.0,Red Blend
US,14.0,Sauvignon Blanc
US,45.0,Meritage
US,20.0,Merlot
US,40.0,Merlot
US,45.0,Red Blend
US,38.0,Merlot
US,20.0,Red Blend
US,40.0,Pinot Noir
US,35.0,Red Blend
US,15.0,Petite Sirah
US,16.0,Chenin Blanc
US,25.0,Pinot Noir
US,38.0,Chardonnay
US,40.0,Cabernet Franc
US,18.0,Red Blend
US,50.0,Cabernet Sauvignon
US,20.0,Cabernet Sauvignon
US,70.0,Cabernet Sauvignon
US,54.0,Pinot Noir
US,70.0,Cabernet Sauvignon
US,50.0,Cabernet Blend
US,55.0,Pinot Noir
US,36.0,Cabernet Sauvignon
US,75.0,Pinot Noir
US,60.0,Cabernet Blend
US,30.0,Chardonnay
US,39.0,Chardonnay
US,35.0,Pinot Noir
US,60.0,Cabernet Sauvignon
US,55.0,Pinot Noir
US,52.0,Cabernet Sauvignon
US,44.0,Cabernet Blend
US,85.0,Cabernet Sauvignon
US,50.0,Bordeaux-style Red Blend
US,20.0,Red Blend
US,8.0,Cabernet Merlot
US,19.0,Viognier
US,30.0,Cabernet Sauvignon
US,18.0,Chenin Blanc
US,12.0,Red Blend
US,13.0,Chardonnay
US,22.0,Sangiovese
US,18.0,Syrah
US,31.0,Syrah
US,20.0,Zinfandel
US,19.0,Sangiovese
US,12.0,Bordeaux-style Red Blend
US,20.0,Chardonnay
US,35.0,Pinot Noir
US,40.0,Pinot Noir
US,70.0,Cabernet Sauvignon
US,50.0,Syrah
US,35.0,Syrah
US,19.0,Red Blend
US,35.0,Zinfandel
US,12.0,Zinfandel
US,49.0,Pinot Noir
US,35.0,Syrah
US,43.0,Chardonnay
US,75.0,Pinot Noir
US,80.0,Petite Sirah
US,36.0,Rhône-style White Blend
US,58.0,Pinot Noir
US,65.0,Rhône-style Red Blend
US,28.0,Red Blend
US,46.0,Pinot Noir
US,18.0,Pinot Noir
US,35.0,Cabernet Sauvignon
US,10.0,Cabernet Sauvignon
US,13.0,Red Blend
US,35.0,Pinot Noir
US,35.0,Merlot
US,29.0,Pinot Noir
US,30.0,Zinfandel
US,100.0,Cabernet Sauvignon
US,12.0,Pinot Grigio
US,25.0,Cabernet Sauvignon
US,45.0,Petite Sirah
US,18.0,Sauvignon Blanc
US,28.0,Sangiovese
US,30.0,Sauvignon Blanc
US,53.0,Cabernet Sauvignon-Syrah
US,40.0,Chardonnay
US,32.0,Pinot Noir
US,35.0,Cabernet Franc
US,30.0,Bordeaux-style Red Blend
US,28.0,Cabernet
US,16.0,Syrah
US,48.0,Cabernet Sauvignon
US,35.0,Pinot Noir
US,90.0,Cabernet Sauvignon
US,90.0,Merlot
US,35.0,Syrah
US,52.0,Pinot Noir
US,34.0,Syrah
US,42.0,Pinot Noir
US,38.0,Petite Sirah
US,25.0,Riesling
US,38.0,Chardonnay
US,21.0,Zinfandel
US,30.0,Cabernet Sauvignon
US,35.0,Sangiovese
US,15.0,Viognier
US,55.0,Red Blend
US,26.0,Merlot
US,28.0,Zinfandel
US,23.0,Sauvignon Blanc
US,18.0,Chardonnay
US,34.0,Petite Sirah
US,50.0,Pinot Noir
US,20.0,Zinfandel
US,30.0,Syrah
US,19.0,Merlot
US,20.0,Petite Sirah
US,75.0,Cabernet Sauvignon
US,16.0,Riesling
US,25.0,Sauvignon Blanc
US,28.0,Chardonnay
US,60.0,Malbec
US,32.0,Syrah
US,40.0,Rhône-style Red Blend
US,45.0,Chardonnay
US,49.0,Pinot Noir
US,36.0,Cabernet Sauvignon
US,28.0,Syrah
US,19.0,Sauvignon Blanc
US,43.0,Pinot Noir
US,70.0,Merlot
US,42.0,Pinot Noir
US,30.0,Tempranillo
US,26.0,Zinfandel
US,10.0,Riesling
US,30.0,Cabernet Sauvignon
US,34.0,Pinot Noir
US,12.0,Sauvignon Blanc
US,25.0,Riesling
US,26.0,Sauvignon Blanc
US,32.0,Pinot Noir
US,36.0,Chardonnay
US,14.0,Pinot Noir
US,49.0,Pinot Noir
US,38.0,Chardonnay
US,45.0,Pinot Noir
US,30.0,Zinfandel
US,60.0,Cabernet Sauvignon
US,27.0,Zinfandel
US,50.0,Pinot Noir
US,30.0,Chardonnay
US,30.0,Zinfandel
US,19.0,Pinot Gris
US,20.0,Chardonnay
US,35.0,Pinot Noir
US,22.0,Chardonnay
US,,Red Blend
US,18.0,Red Blend
US,25.0,Syrah
US,8.0,Gewürztraminer
US,12.0,Cabernet Sauvignon
US,29.0,Sauvignon Blanc
US,48.0,Pinot Noir
US,22.0,Syrah
US,22.0,Chardonnay
US,23.0,Chardonnay
US,30.0,Merlot
US,22.0,Chardonnay
US,10.0,Shiraz
US,45.0,Cabernet Sauvignon
US,38.0,Chardonnay
US,34.0,Cabernet Sauvignon
US,10.0,Riesling
US,22.0,Cabernet Sauvignon
US,36.0,Syrah
US,50.0,Merlot
US,18.0,Pinot Gris
US,20.0,Sauvignon Blanc
US,35.0,Cabernet Sauvignon
US,28.0,Petite Sirah
US,8.0,Cabernet Sauvignon
US,22.0,Chardonnay
US,35.0,Pinot Noir
US,35.0,Pinot Noir
US,50.0,Cabernet Sauvignon
US,45.0,Red Blend
US,35.0,Charbono
US,42.0,Pinot Noir
US,24.0,Pinot Gris
US,60.0,Pinot Noir
US,25.0,Sauvignon Blanc
US,17.0,Port
US,28.0,Pinot Noir
US,35.0,Pinot Noir
US,43.0,Pinot Noir
US,32.0,Pinot Noir
US,8.0,Riesling
US,27.0,Cabernet Sauvignon
US,30.0,Cabernet Sauvignon
US,39.0,Pinot Noir
US,12.0,Angevine
US,45.0,Bordeaux-style Red Blend
US,25.0,Chardonnay
US,18.0,Rosé
US,39.0,Chardonnay
US,28.0,Chardonnay
US,24.0,Zinfandel
US,15.0,Riesling
US,8.0,Riesling
US,28.0,Merlot
US,33.0,Syrah
US,36.0,Zinfandel
US,30.0,Pinotage
US,30.0,Chardonnay
US,30.0,Counoise
US,14.0,Sauvignon Blanc
US,24.0,Syrah
US,28.0,Zinfandel
US,20.0,Rosé
US,30.0,Chardonnay
US,30.0,Chardonnay
US,26.0,Merlot
US,42.0,Pinot Noir
US,17.0,Albariño
US,30.0,Pinot Noir
US,125.0,Cabernet Sauvignon
US,80.0,Pinot Noir
US,22.0,Pinot Blanc
US,17.0,Pinot Gris
US,20.0,Zinfandel
US,24.0,Zinfandel
US,17.0,Pinot Gris
US,10.0,Chardonnay
US,38.0,Cabernet Sauvignon
US,33.0,Pinot Noir
US,30.0,Pinot Noir
US,14.0,Sauvignon Blanc
US,35.0,Syrah
US,10.0,Pinot Grigio
US,28.0,Cabernet Sauvignon
US,20.0,Gewürztraminer
US,11.0,Syrah
US,75.0,Cabernet Sauvignon
US,40.0,Cabernet Sauvignon
US,19.0,Chardonnay
US,24.0,Zinfandel
US,25.0,Cabernet Sauvignon
US,34.0,Mourvèdre
US,18.0,Syrah-Cabernet
US,36.0,Pinot Noir
US,24.0,Petite Sirah
US,15.0,Pinot Noir
US,16.0,Syrah
US,14.0,Merlot
US,13.0,Chardonnay
US,25.0,Red Blend
US,20.0,Cabernet Sauvignon
US,25.0,Chardonnay
US,22.0,Red Blend
US,15.0,Gewürztraminer
US,45.0,Pinot Noir
US,32.0,Chardonnay
US,23.0,Viognier
US,35.0,Pinot Noir
US,30.0,Cabernet Sauvignon
US,33.0,Cabernet Sauvignon
US,35.0,Pinot Noir
US,20.0,Sauvignon Blanc
US,40.0,Cabernet Sauvignon
US,40.0,Cabernet Sauvignon
US,24.0,Pinot Gris
US,40.0,Cabernet Sauvignon
US,60.0,Cabernet Sauvignon
US,38.0,Pinot Noir
US,18.0,Cabernet Sauvignon
US,12.0,Chardonnay
US,8.0,Riesling
US,54.0,Bordeaux-style Red Blend
US,48.0,Pinot Noir
US,49.0,Pinot Noir
US,16.0,Chardonnay
US,12.0,Riesling
US,10.0,Chardonnay
US,9.0,Chardonnay
US,12.0,Zinfandel
US,20.0,Merlot
US,12.0,White Blend
US,40.0,Cabernet Sauvignon-Merlot
US,20.0,Syrah
US,20.0,Pinot Gris
US,15.0,Red Blend
US,18.0,Grenache
US,10.0,Merlot
US,17.0,Sauvignon Blanc
US,42.0,Pinot Noir
US,12.0,Riesling
US,15.0,Petite Sirah
US,28.0,Merlot
US,50.0,Cabernet Sauvignon
US,18.0,Chardonnay
US,75.0,Cabernet Sauvignon
US,38.0,Rhône-style Red Blend
US,34.0,Barbera
US,19.0,Pinot Blanc
US,25.0,Dornfelder
US,30.0,Pinot Noir
US,39.0,Bordeaux-style Red Blend
US,35.0,Pinot Noir
US,26.0,Pinot Noir
US,45.0,Syrah
US,35.0,Red Blend
US,23.0,Zinfandel
US,35.0,Pinot Noir
US,19.0,Viognier
US,24.0,Bordeaux-style Red Blend
US,40.0,Syrah
US,12.0,Merlot
US,12.0,Gewürztraminer
US,24.0,Red Blend
US,18.0,Red Blend
US,9.0,Cabernet Merlot
US,12.0,Chardonnay
US,19.0,Viognier
US,25.0,Red Blend
US,14.0,Pinot Noir
US,27.0,Malbec
US,50.0,Sauvignon Blanc
US,29.0,Syrah
US,15.0,Chardonnay
US,16.0,Cabernet Sauvignon
US,20.0,Chardonnay
US,48.0,Cabernet Sauvignon
US,15.0,Merlot
US,16.0,Syrah
US,25.0,Red Blend
US,28.0,Pinot Noir
US,19.0,Red Blend
US,10.0,Pinot Noir
US,45.0,Pinot Noir
US,22.0,Chardonnay
US,150.0,Pinot Noir
US,14.0,White Blend
US,36.0,Petite Sirah
US,39.0,Pinot Noir
US,20.0,Sauvignon Blanc
US,18.0,Pinot Gris
US,25.0,Syrah
US,23.0,Albariño
US,35.0,Merlot
US,42.0,Merlot
US,28.0,Pinot Noir
US,45.0,Red Blend
US,55.0,Cabernet Sauvignon
US,25.0,Pinot Noir
US,13.0,Sauvignon Blanc
US,27.0,Syrah
US,28.0,Pinot Noir
US,28.0,Cabernet Sauvignon
US,22.0,Viognier
US,40.0,Pinot Noir
US,17.0,Chenin Blanc
US,13.0,Pinot Noir
US,18.0,Merlot
US,20.0,Merlot
US,35.0,Petite Sirah
US,48.0,Red Blend
US,24.0,Petite Sirah
US,46.0,Syrah
US,36.0,Cabernet Sauvignon
US,26.0,Red Blend
US,24.0,Pinot Grigio
US,20.0,Cabernet Sauvignon
US,25.0,Pinot Noir
US,60.0,Cabernet Franc
US,26.0,Carignan
US,38.0,Merlot
US,16.0,Syrah
US,30.0,Red Blend
US,35.0,Cabernet Sauvignon
US,75.0,Petite Verdot
US,38.0,Pinot Noir
US,35.0,Tempranillo
US,10.0,Pinot Grigio
US,35.0,Chardonnay
US,60.0,Pinot Noir
US,35.0,Bordeaux-style Red Blend
US,38.0,Petit Verdot
US,18.0,Merlot
US,40.0,Pinot Noir
US,40.0,Cabernet Sauvignon
US,55.0,Pinot Noir
US,20.0,Chardonnay
US,33.0,Cabernet Sauvignon
US,50.0,Pinot Noir
US,32.0,Cabernet Sauvignon
US,38.0,Pinot Noir
US,17.0,Gewürztraminer
US,15.0,Merlot
US,35.0,Chardonnay
US,11.0,Zinfandel
US,32.0,Syrah
US,12.0,Riesling
US,38.0,Bordeaux-style Red Blend
US,34.0,Red Blend
US,28.0,Bordeaux-style White Blend
US,26.0,Syrah
US,21.0,Zinfandel
US,28.0,Sparkling Blend
US,16.0,Chardonnay
US,17.0,Pinot Gris
US,25.0,Viognier
US,39.0,Cabernet Sauvignon
US,15.0,Merlot
US,14.0,Sauvignon Blanc
US,25.0,Cabernet Sauvignon
US,125.0,Cabernet Sauvignon
US,34.0,Chardonnay
US,44.0,Pinot Noir
US,25.0,Petite Sirah
US,30.0,Charbono
US,28.0,Zinfandel
US,16.0,Syrah
US,65.0,Red Blend
US,15.0,Cabernet Sauvignon
US,18.0,Syrah
US,20.0,Claret
US,30.0,Pinot Noir
US,30.0,Zinfandel
US,38.0,Pinot Noir
US,13.0,Pinot Gris
US,32.0,Cabernet Sauvignon
US,30.0,Bordeaux-style Red Blend
US,15.0,Shiraz
US,16.0,Chardonnay
US,80.0,Merlot
US,30.0,Syrah
US,36.0,Bordeaux-style Red Blend
US,42.0,Syrah
US,19.0,Viognier
US,16.0,Viognier
US,22.0,Chardonnay
US,36.0,Zinfandel
US,15.0,Red Blend
US,20.0,Pinot Noir
US,28.0,Zinfandel
US,20.0,Rhône-style Red Blend
US,19.0,Chardonnay
US,22.0,Syrah
US,8.0,Merlot
US,18.0,Viognier
US,19.0,Sauvignon Blanc
US,10.0,Merlot
US,20.0,Roussanne
US,15.0,Sémillon
US,15.0,Cabernet Sauvignon
US,10.0,Cabernet Sauvignon
US,24.0,Merlot
US,16.0,Merlot
US,20.0,Pinot Noir
US,12.0,Chardonnay
US,13.0,Pinot Gris
US,30.0,Pinot Noir
US,15.0,Cabernet Sauvignon
US,15.0,Chardonnay
US,14.0,Cabernet Sauvignon
US,13.0,Rosé
US,18.0,Merlot
US,28.0,Barbera
US,34.0,Syrah
US,50.0,Cabernet Sauvignon
US,19.0,Pinot Noir
US,15.0,Cabernet Sauvignon
US,40.0,Merlot
US,17.0,Pinot Blanc
US,20.0,White Blend
US,35.0,Pinot Noir
US,38.0,Syrah
US,23.0,Pinot Noir
US,24.0,Roussanne
US,40.0,Rhône-style Red Blend
US,17.0,Pinot Blanc
US,26.0,Chardonnay
US,35.0,Pinot Noir
US,26.0,Zinfandel
US,22.0,Muscat Canelli
US,85.0,Merlot
US,22.0,Zinfandel
US,22.0,Zinfandel
US,16.0,Sauvignon Blanc
US,21.0,Pinot Noir
US,21.0,Pinot Noir
US,18.0,Syrah
US,16.0,Syrah
US,15.0,Cabernet Sauvignon
US,18.0,Chardonnay
US,48.0,Zinfandel
US,25.0,Zinfandel
US,22.0,Merlot
US,22.0,Rhône-style White Blend
US,14.0,Chardonnay
US,75.0,Cabernet Sauvignon
US,15.0,Red Blend
US,20.0,Pinot Noir
US,13.0,Chardonnay
US,25.0,Merlot
US,24.0,Zinfandel
US,17.0,Sauvignon Blanc
US,13.0,Pinot Gris
US,29.0,Rhône-style White Blend
US,28.0,Viognier
US,11.0,Merlot
US,12.0,Merlot
US,25.0,Cabernet Sauvignon
US,9.0,Cabernet Sauvignon
US,12.0,Sauvignon Blanc
US,40.0,Chardonnay
US,8.0,Chardonnay
US,19.0,Pinot Noir
US,15.0,Red Blend
US,20.0,Red Blend
US,20.0,Sauvignon Blanc
US,18.0,Cabernet Sauvignon
US,11.0,Pinot Noir
US,75.0,Pinot Noir
US,35.0,Bordeaux-style Red Blend
US,75.0,Pinot Noir
US,35.0,Zinfandel
US,16.0,Petite Sirah
US,15.0,Sauvignon Blanc
US,37.0,Pinot Noir
US,20.0,Chardonnay
US,25.0,Syrah
US,23.0,Syrah
US,25.0,Pinot Noir
US,27.0,Syrah
US,18.0,Pinot Noir
US,20.0,Viognier
US,12.0,Tempranillo
US,15.0,Red Blend
US,36.0,Cabernet Sauvignon
US,19.0,Pinot Noir
US,16.0,Red Blend
US,32.0,Pinot Noir
US,18.0,Cabernet Sauvignon
US,35.0,Pinot Noir
US,15.0,Cabernet Sauvignon
US,17.0,Red Blend
US,10.0,Shiraz
US,32.0,Zinfandel
US,12.0,Chardonnay
US,9.0,Merlot
US,17.0,Chardonnay
US,15.0,Sémillon
US,14.0,Cabernet Sauvignon
US,15.0,Viognier
US,28.0,Pinot Noir
US,8.0,Cabernet Sauvignon
US,13.0,Pinot Gris
US,18.0,Sauvignon Blanc
US,35.0,Syrah
US,22.0,Viognier
US,20.0,Barbera
US,20.0,Chardonnay
US,28.0,Sangiovese
US,11.0,Cabernet Sauvignon
US,25.0,Syrah
US,28.0,Syrah
US,18.0,Syrah
US,12.0,Cabernet Sauvignon
US,11.0,Cabernet Merlot
US,26.0,Rhône-style Red Blend
US,24.0,Red Blend
US,10.0,Syrah
US,17.0,Rosé
US,25.0,Red Blend
US,14.0,Chardonnay
US,80.0,Cabernet Sauvignon
US,32.0,Syrah
US,18.0,Sangiovese
US,18.0,Rosé
US,11.0,Viognier
US,50.0,Cabernet Sauvignon
US,32.0,Syrah
US,17.0,Cabernet Franc
US,14.0,Rosé
US,18.0,Chardonnay
US,20.0,White Blend
US,17.0,Syrah
US,21.0,Riesling
US,34.0,Pinot Noir
US,27.0,Pinot Noir
US,30.0,Viognier
US,19.0,Chardonnay
US,24.0,Chardonnay
US,35.0,Cabernet Sauvignon
US,12.0,Sangiovese
US,24.0,Pinot Noir
US,42.0,Syrah
US,15.0,Zinfandel
US,32.0,Pinot Noir
US,26.0,Pinot Noir
US,13.0,Zinfandel
US,200.0,Bordeaux-style Red Blend
US,85.0,Pinot Noir
US,65.0,Chardonnay
US,78.0,Pinot Noir
US,54.0,Pinot Noir
US,72.0,Pinot Noir
US,50.0,Pinot Noir
US,60.0,Pinot Noir
US,98.0,Cabernet Sauvignon
US,60.0,Pinot Noir
US,200.0,Cabernet Sauvignon
US,120.0,Cabernet Sauvignon
US,90.0,Pinot Noir
US,59.0,Pinot Noir
US,75.0,Pinot Noir
US,75.0,Bordeaux-style Red Blend
US,48.0,Pinot Noir
US,25.0,Pinot Noir
US,48.0,Syrah
US,23.0,Zinfandel
US,20.0,Pinot Noir
US,36.0,Petite Sirah
US,10.0,Red Blend
US,35.0,Syrah
US,25.0,Cabernet Sauvignon
US,58.0,Cabernet Sauvignon
US,30.0,Red Blend
US,16.0,Chardonnay
US,16.0,Pinot Grigio
US,45.0,Pinot Noir
US,15.0,Pinot Noir
US,22.0,Pinot Noir
US,20.0,Pinot Noir
US,30.0,Merlot
US,24.0,Merlot
US,30.0,Cabernet Franc
US,38.0,Pinot Noir
US,32.0,Zinfandel
US,15.0,Zinfandel
US,24.0,Syrah
US,19.0,Chardonnay
US,20.0,Rosé
US,32.0,Zinfandel
US,18.0,Sauvignon Blanc
US,25.0,Merlot
US,30.0,Syrah
US,17.0,Pinot Gris
US,20.0,Cabernet Sauvignon
US,14.0,Gewürztraminer
US,22.0,Rhône-style Red Blend
US,18.0,Sangiovese
US,65.0,Cabernet Sauvignon
US,52.0,Syrah
US,55.0,Syrah
US,36.0,Chardonnay
US,72.0,Pinot Noir
US,28.0,Zinfandel
US,140.0,Bordeaux-style Red Blend
US,70.0,Cabernet Sauvignon
US,28.0,Chardonnay
US,125.0,Cabernet Sauvignon
US,30.0,Zinfandel
US,19.0,Merlot
US,22.0,Tempranillo
US,30.0,Sémillon
US,29.0,Syrah
US,15.0,Gewürztraminer
US,13.0,Chardonnay
US,47.0,Pinot Noir
US,27.0,Petite Sirah
US,27.0,Petite Sirah
US,33.0,Pinot Noir
US,36.0,Pinot Noir
US,38.0,Cabernet Blend
US,20.0,Rhône-style Red Blend
US,14.0,Petite Sirah
US,14.0,Cabernet Sauvignon
US,28.0,Pinot Noir
US,20.0,Viognier
US,14.0,Riesling
US,24.0,Rhône-style White Blend
US,15.0,Syrah
US,12.0,Zinfandel
US,40.0,Meritage
US,36.0,Chardonnay
US,30.0,Bordeaux-style Red Blend
US,48.0,Chardonnay
US,54.0,Pinot Noir
US,35.0,Cabernet Sauvignon
US,44.0,Pinot Noir
US,35.0,Chardonnay
US,30.0,Zinfandel
US,66.0,Cabernet Sauvignon
US,45.0,Zinfandel
US,100.0,Pinot Noir
US,45.0,Pinot Noir
US,125.0,Cabernet Sauvignon
US,85.0,Cabernet Sauvignon
US,65.0,Chardonnay
US,55.0,Syrah
US,95.0,Cabernet Sauvignon
US,28.0,Chardonnay
US,60.0,Zinfandel
US,29.0,Syrah
US,27.0,Chardonnay
US,48.0,Zinfandel
US,50.0,Chardonnay
US,125.0,Cabernet Sauvignon
US,18.0,Cabernet Sauvignon
US,42.0,Pinot Noir
US,45.0,Pinot Noir
US,26.0,Cabernet Sauvignon
US,30.0,Cabernet Franc
US,24.0,Pinot Noir
US,19.0,Pinot Blanc
US,75.0,Pinot Noir
US,75.0,Pinot Noir
US,30.0,Cabernet Sauvignon
US,13.0,Rosé
US,18.0,Merlot
US,32.0,Pinot Noir
US,24.0,Merlot
US,22.0,Merlot
US,35.0,Merlot
US,15.0,Pinot Noir
US,22.0,Syrah
US,23.0,Pinot Gris
US,16.0,Chardonnay
US,13.0,Sauvignon Blanc
US,22.0,Touriga Franca
US,16.0,Sauvignon Blanc
US,18.0,Gewürztraminer
US,35.0,Zinfandel
US,53.0,Pinot Noir
US,85.0,Cabernet Sauvignon
US,70.0,Cabernet Sauvignon
US,54.0,Pinot Noir
US,45.0,Pinot Noir
US,13.0,Sauvignon Blanc
US,50.0,Viognier
US,24.0,Zinfandel
US,42.0,Pinot Noir
US,60.0,Pinot Noir
US,40.0,Pinot Noir
US,18.0,Sauvignon Blanc
US,28.0,Pinot Noir
US,19.0,Pinot Grigio
US,10.0,Sauvignon Blanc
US,14.0,Cabernet Sauvignon
US,20.0,Chardonnay
US,16.0,Sauvignon Blanc
US,18.0,Grenache
US,10.0,Chardonnay
US,19.0,Riesling
US,25.0,Cabernet Sauvignon
US,11.0,Syrah
US,19.0,Merlot
US,20.0,Chardonnay
US,24.0,Chardonnay
US,9.0,Pinot Grigio
US,40.0,Syrah
US,10.0,Chardonnay
US,15.0,Chardonnay
US,13.0,Pinot Grigio
US,11.0,Sauvignon Blanc
US,16.0,Chardonnay
US,32.0,Rhône-style Red Blend
US,12.0,Rosé
US,14.0,Pinot Grigio
US,25.0,Zinfandel
US,58.0,Cabernet Sauvignon
US,40.0,Zinfandel
US,42.0,Tempranillo
US,69.0,Pinot Noir
US,26.0,Chardonnay
US,39.0,Pinot Noir
US,32.0,Petite Sirah
US,22.0,Syrah
US,85.0,Pinot Noir
US,26.0,Zinfandel
US,14.0,Zinfandel
US,36.0,Merlot
US,18.0,Sauvignon Blanc
US,17.0,Syrah
US,25.0,Bordeaux-style Red Blend
US,25.0,Chardonnay
US,89.0,Cabernet Sauvignon
US,12.0,Chardonnay
US,16.0,Merlot
US,28.0,Merlot
US,45.0,Rhône-style Red Blend
US,16.0,Verdelho
US,20.0,Chardonnay-Viognier
US,13.0,Riesling
US,19.0,Tempranillo
US,10.0,Chardonnay
US,30.0,Merlot
US,16.0,Sauvignon Blanc
US,18.0,Sauvignon Blanc
US,8.0,Cabernet Sauvignon
US,8.0,Pinot Grigio
US,20.0,Sauvignon Blanc
US,28.0,Chardonnay
US,34.0,Merlot
US,35.0,Chardonnay
US,42.0,Pinot Noir
US,50.0,Cabernet Sauvignon
US,46.0,Chardonnay
US,40.0,Syrah
US,85.0,Cabernet Sauvignon
US,60.0,Pinot Noir
US,8.0,Sauvignon Blanc
US,22.0,Merlot
US,40.0,Cabernet Sauvignon
US,9.0,Chenin Blanc
US,35.0,Cabernet Sauvignon
US,20.0,Merlot
US,12.0,Merlot
US,42.0,Syrah
US,25.0,Zinfandel
US,18.0,Alvarelhão
US,16.0,Pinot Noir
US,20.0,Pinot Noir
US,25.0,Zinfandel
US,12.0,Cabernet Sauvignon
US,38.0,Pinot Noir
US,15.0,Cabernet Sauvignon
US,12.0,Zinfandel
US,8.0,Symphony
US,18.0,Pinot Noir
US,18.0,Merlot
US,19.0,Sangiovese
US,8.0,Viognier
US,27.0,Cabernet Sauvignon
US,6.0,Zinfandel
US,18.0,Cabernet Sauvignon
US,45.0,Rhône-style Red Blend
US,19.0,Chardonnay
US,40.0,Pinot Noir
US,20.0,Sauvignon Blanc
US,31.0,Primitivo
US,24.0,Viognier
US,45.0,Pinot Noir
US,32.0,Cabernet Sauvignon
US,24.0,Chardonnay
US,15.0,Gewürztraminer
US,38.0,Pinot Noir
US,20.0,Viognier
US,13.0,Pinot Gris
US,22.0,Merlot
US,24.0,Syrah
US,15.0,Chardonnay
US,14.0,Pinot Grigio
US,11.0,Shiraz
US,45.0,Pinot Noir
US,10.0,Sauvignon Blanc
US,21.0,Pinot Noir
US,10.0,Sauvignon Blanc
US,60.0,Port
US,14.0,Sauvignon Blanc
US,18.0,Zinfandel
US,14.0,Pinot Blanc
US,14.0,Chardonnay
US,20.0,Sauvignon Blanc
US,14.0,Pinot Noir
US,29.0,Pinot Noir
US,16.0,Sangiovese
US,24.0,Grenache
US,9.0,Chardonnay
US,15.0,Syrah
US,,Shiraz
US,10.0,Pinot Noir
US,14.0,Muscat Canelli
US,18.0,Chardonnay
US,14.0,Sauvignon Blanc
US,55.0,Cabernet Sauvignon
US,30.0,Viognier
US,45.0,Pinot Noir
US,18.0,Pinot Gris
US,32.0,Rhône-style White Blend
US,42.0,Pinot Noir
US,46.0,Chardonnay
US,20.0,Syrah
US,35.0,Merlot
US,30.0,Merlot
US,,Merlot
US,13.0,White Blend
US,10.0,Zinfandel
US,20.0,Pinot Noir
US,34.0,Rhône-style Red Blend
US,6.0,Chardonnay
US,8.0,Shiraz
US,26.0,Merlot
US,30.0,Merlot
US,28.0,Pinot Noir
US,9.0,Chardonnay
US,36.0,Pinot Noir
US,10.0,Rosé
US,20.0,Merlot
US,13.0,Rosé
US,12.0,Zinfandel
US,12.0,Riesling
US,10.0,Pinot Noir
US,26.0,Pinot Noir
US,46.0,Pinot Noir
US,30.0,Chardonnay
US,47.0,Chardonnay
US,14.0,Chardonnay
US,44.0,Pinot Noir
US,100.0,Pinot Noir
US,116.0,Cabernet Sauvignon
US,18.0,Chardonnay
US,6.0,Pinot Grigio
